move_id,name,type,power,pp,accuracy,priority,damage_class,effect_text,short_effect_text
665,ice-hammer,ice,100.0,10,90.0,0,physical,"Inflicts regular damage, then lowers the user’s Speed by one stage.",Lowers user’s Speed by one stage.
686,revelation-dance,normal,90.0,15,100.0,0,special,"Inflicts regular damage.  This move’s type matches the user’s first type, if any; otherwise, it’s typeless.",Has the same type as the user.
709,accelerock,rock,40.0,20,100.0,1,physical,Inflicts regular damage.,Inflicts regular damage with no additional effect.
661,baneful-bunker,poison,,10,,4,status,"Grants the user protection for the rest of the turn.  If a Pokémon attempts to use a move that makes contact with the user, that Pokémon will be poisoned.  This move’s chance of success halves every time it’s used consecutively with any other protection move.",Grants the user protection for the rest of the turn and poisons any Pokémon that tries to use a contact move on it.
688,trop-kick,grass,70.0,15,100.0,0,physical,Inflicts regular damage.  Lowers the target’s Attack by one stage.,Lowers the target’s Attack by one stage after inflicting damage.
666,floral-healing,fairy,,10,,0,status,"Heals the target for ½ its max HP.  If grassy terrain is in effect, heals for ⅔ instead.","Heals the target for ½ its max HP, or ⅔ on Grassy Terrain."
689,instruct,psychic,,15,,0,status,"The target immediately uses its most recently-used move.  This is independent of the target’s normal action for the turn (i.e., it may end up moving twice), but otherwise functions as usual, including deduction of PP.  This effect works for disabled moves and ignores torment.",Forces the target to repeat its last used move.
659,shore-up,ground,,5,,0,status,"Heals the user for ½ its max HP.  During a sandstorm, the healing is increased to ⅔.","Heals the user for ½ its max HP, or ⅔ during a sandstorm."
685,purify,poison,,20,,0,status,"Cures the target of its major status ailment and heals the user for 50% of its max HP.  If the target has no major status ailment, this move will fail.",Cures the target of a major status ailment and heals the user for 50% of its max HP.
718,multi-attack,normal,120.0,10,100.0,0,physical,"Inflicts regular damage.  If the user is holding a plate or a drive, this move’s type is the type corresponding to that item.

Note: This effect is technically shared by both techno blast and judgment; however, Techno Blast is only affected by drives, and Judgment is only affected by plates.","If the user is holding a appropriate plate or drive, the damage inflicted will match it."
704,shell-trap,fire,150.0,5,100.0,-3,special,"Inflicts regular damage.  If the user was not yet hit by an opponent’s physical move this turn, this move will fail.",Only inflicts damage if the user was hit by a physical move this turn.
716,zing-zap,electric,80.0,10,100.0,0,physical,Inflicts regular damage.  Has a $effect_chance% chance to make the target flinch.,Has a $effect_chance% chance to make the target flinch.
677,anchor-shot,steel,80.0,20,100.0,0,physical,Inflicts regular damage.  Traps the target.,Traps the target.
691,clanging-scales,dragon,110.0,5,100.0,0,special,Inflicts regular damage.  Lowers the user’s Defense by one stage.,Lowers the user’s Defense by one stage after inflicting damage.
775,clangorous-soul,dragon,,5,100.0,0,status,,
717,natures-madness,fairy,,10,90.0,0,special,Inflicts typeless damage equal to half the target’s remaining HP.,Inflicts damage equal to half the target’s HP.
713,sunsteel-strike,steel,100.0,5,100.0,0,physical,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.
714,moongeist-beam,ghost,100.0,5,100.0,0,special,"Inflicts regular damage.  Other Pokémon’s abilities cannot activate in response to this move.  In particular, it hits through disguise",Cannot be disrupted by abilities.
711,prismatic-laser,psychic,160.0,10,100.0,0,special,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.
722,photon-geyser,psychic,100.0,5,100.0,0,special,Inflicts regular damage.,Inflicts regular damage with no additional effect.
705,fleur-cannon,fairy,130.0,5,90.0,0,special,"Inflicts regular damage, then lowers the user’s Special Attack by two stages.",Lowers the user’s Special Attack by two stages after inflicting damage.
712,spectral-thief,ghost,90.0,10,100.0,0,physical,"Steals the target’s stat increases, then inflicts regular damage.  Will not steal stat increases that would put any of the user’s stats at more than +6; any excess is left on the target.  Stolen increases are affected by abilities as normal.","Steals the target’s stat increases, then inflicts damage."
720,mind-blown,fire,150.0,5,100.0,0,special,"Inflicts damage, and the user takes damage equal to half of its max HP, rounded up. The user still takes damage if the move is blocked by Protect or Substitute, misses, or if the target has Flash Fire.","Inflicts damage, and the user takes damage equal to half of its max HP, rounded up."
721,plasma-fists,electric,100.0,15,100.0,0,physical,"After inflicting damage, all Normal-type moves become Electric-type for the remainder of the turn, including status moves. This effect is applied after move type-changing abilities, such as Pixilate and Normalize.","After inflicting damage, causes all Normal-type moves to become Electric-type for the remainder of the turn."
742,double-iron-bash,steel,60.0,5,100.0,0,physical,Inflicts regular damage.  Hits twice in one turn.,Hits twice in one turn.
778,drum-beating,grass,80.0,10,100.0,0,physical,Inflicts regular damage.  Has a $effect_chance% chance to lower the target’s Speed by one stage.,Has a $effect_chance% chance to lower the target’s Speed by one stage.
756,court-change,normal,,10,100.0,0,status,,
780,pyro-ball,fire,120.0,5,90.0,0,physical,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,Has a $effect_chance% chance to burn the target.
745,snipe-shot,water,80.0,15,100.0,0,special,"Inflicts regular damage, then (if successful) sets reflect on the user’s side of the field.",Sets Reflect on the user’s side of the field after inflicting damage.
746,jaw-lock,dark,80.0,10,100.0,0,physical,"Inflicts regular damage, then (if successful) sets leech seed on the target.",Seeds the target after inflicting damage.
749,tar-shot,rock,,15,100.0,0,status,,
788,grav-apple,grass,80.0,10,100.0,0,physical,Inflicts regular damage.  Lowers the target’s Defense by one stage.,Lowers the target’s Defense by one stage after inflicting damage.
787,apple-acid,grass,80.0,10,100.0,0,special,,
786,overdrive,electric,80.0,10,100.0,0,special,,
753,octolock,fighting,,15,100.0,0,status,,
752,teatime,normal,,10,,0,status,,
750,magic-powder,psychic,,20,100.0,0,status,,
793,false-surrender,dark,80.0,10,,0,physical,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.
789,spirit-break,fairy,75.0,15,100.0,0,physical,Inflicts regular damage.  Has a $effect_chance% chance to lower the target’s Special Attack by one stage.,Has a $effect_chance% chance to lower the target’s Special Attack by one stage.
792,obstruct,dark,,10,100.0,4,status,,
794,meteor-assault,fighting,150.0,5,100.0,0,physical,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.
777,decorate,fairy,,15,,0,status,,
748,no-retreat,fighting,,5,,0,status,"Inflicts regular damage.  Hits twice in one turn, with a $effect_chance% chance to make the target flinch.","Hits twice in one turn, with a $effect_chance% chance to make the target flinch."
783,aura-wheel,electric,110.0,10,100.0,0,physical,,
754,bolt-beak,electric,85.0,10,100.0,0,physical,,
755,fishious-rend,water,85.0,10,100.0,0,physical,,
751,dragon-darts,dragon,50.0,10,100.0,0,physical,,
744,dynamax-cannon,dragon,100.0,5,100.0,0,special,"Inflicts regular damage, then (if successful) sets light screen on the user’s side of the field.",Sets Light Screen on the user’s side of the field after inflicting damage.
795,eternabeam,dragon,160.0,5,90.0,0,special,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.
817,wicked-blow,dark,75.0,5,100.0,0,physical,Inflicts regular damage.,Inflicts regular damage with no additional effect.
816,jungle-healing,grass,,10,,0,status,Inflicts regular damage.,Inflicts regular damage with no additional effect.
819,thunder-cage,electric,80.0,15,90.0,0,special,Inflicts regular damage.,Inflicts regular damage with no additional effect.
820,dragon-energy,dragon,150.0,5,100.0,0,special,Inflicts regular damage.,Inflicts regular damage with no additional effect.
830,stone-axe,rock,65.0,15,90.0,0,physical,,
854,last-respects,ghost,50.0,10,100.0,0,physical,,
827,dire-claw,poison,80.0,15,100.0,0,physical,,
831,springtide-storm,fairy,100.0,5,80.0,0,special,,
870,flower-trick,grass,70.0,10,,0,physical,,
871,torch-song,fire,80.0,10,100.0,0,special,,
872,aqua-step,water,80.0,10,100.0,0,physical,,
852,silk-trap,bug,0.0,10,,4,status,,
863,revival-blessing,normal,0.0,1,,0,status,,
892,double-shock,electric,120.0,5,100.0,0,physical,,
860,population-bomb,normal,20.0,10,90.0,0,physical,,
864,salt-cure,rock,40.0,15,100.0,0,physical,,
890,armor-cannon,fire,120.0,5,100.0,0,special,,
891,bitter-blade,fire,90.0,10,100.0,0,physical,,
867,doodle,normal,0.0,10,100.0,0,status,,
858,spicy-extract,grass,0.0,15,,0,status,,
855,lumina-crash,psychic,80.0,10,100.0,0,special,,
893,gigaton-hammer,steel,160.0,5,100.0,0,physical,,
865,triple-dive,water,30.0,10,95.0,0,physical,,
857,jet-punch,water,60.0,15,100.0,1,physical,,
859,spin-out,steel,100.0,5,100.0,0,physical,,
866,mortal-spin,poison,30.0,15,100.0,0,physical,,
868,fillet-away,normal,0.0,10,,0,status,,
856,order-up,dragon,80.0,10,100.0,0,physical,,
869,kowtow-cleave,dark,85.0,10,,0,physical,,
862,glaive-rush,dragon,120.0,5,100.0,0,physical,,
874,make-it-rain,steel,120.0,5,100.0,0,special,,
877,ruination,dark,1.0,10,90.0,0,special,,
878,collision-course,fighting,100.0,5,100.0,0,physical,,
